1.029852265,8.342870665
3.924537968,10.73388107
7.481225434,12.71857598
13.69411029,16.2691483
16.16726505,18.03193244
18.15715969,19.50091922
23.20296396,21.53249669
25.19285859,22.59516798
27.89342989,24.65800049
30.23866286,25.34561132
32.20013043,26.58331083
34.92912879,28.21065647
42.14249686,31.64871065
44.31006066,32.22171968
51.34575956,34.97216302
53.69099253,36.11818108
56.39156383,37.72260636
65.41715737,40.4730497
67.89031213,41.16066054
74.92601103,42.67340438
82.94244372,43.49853738
90.18423885,44.02570569
104.305384,41.84827137
111.3410829,40.0604832
113.8142377,39.09782803
115.8041323,38.63942081
118.5047036,36.92039372
125.5404025,33.36773774
127.8856355,32.22171968
132.7040232,28.64614333
134.9213344,27.09589345
137.0888982,26.03322216
139.7894695,24.19959326
141.9570333,23.15775867
144.2413511,21.31817643
146.8251684,19.042512
148.9927322,16.71922084
150.4851532,15.71905963
