1.6694612557294164, 3.1107773085941517
4.014694223005684, 8.842951273082917
6.359927190281944, 12.718575981897175
8.705160157558211, 17.07344460631748
11.050393124834471, 21.344966462806497
13.395626092110732, 26.033222158952867
15.740859059386999, 30.346417399407756
18.08609202666326, 34.40957233606764
20.431324993939526, 38.47272727272798
22.776557961215786, 42.78592251318264
25.121790928492054, 47.03660767768861
27.467023895768314, 50.787212234605704
29.812256863044567, 55.16291755100906
32.15748983032083, 59.8511732471552
34.5027227975971, 63.41424757622667
36.84795576487336, 67.8524629685785
39.19318873214962, 71.5405574495469
41.53842169942588, 75.29116200646399
43.88365466670214, 79.10427663932956
46.22888763397842, 83.22994165193836
48.57412060125468, 87.35560666454717
50.91935356853094, 91.10621122146426
53.2645865358072, 94.98183593027875
55.60981950308346, 98.29486995555544
57.95505247035973, 101.54539390488367
60.30028543763599, 105.23348838585184
62.64551840491225, 108.54652241112876
64.99075137218851, 111.79704636045676
67.33598433946479, 115.04757030978521
69.68121730674105, 118.4231144110106
72.02645027401731, 121.42359805654405
74.37168324129357, 124.29906155018057
76.71691620856983, 127.36205527166294
79.0621491758461, 130.0499885374536
81.40738214312236, 132.98796210703836
83.75261511039862, 135.7384054487777
86.09784807767488, 138.48884879051684
88.44308104495114, 140.55168129682124
90.78831401222742, 142.3644734993311
93.13354697950368, 143.98973547399532
95.47877994677995, 146.42762843599144
97.8240129140562, 148.05289041065544
100.16924588133247, 150.17823299290853
102.51447884860872, 151.24090428403497
104.85971181588499, 152.8036561827505
107.20494478316127, 153.92883754982563
109.55017775043751, 155.17903906879792
111.89541071771379, 156.30422043587305
114.24064368499003, 157.36689172699948
116.58587665226631, 157.36689172699948
118.93110961954258, 156.4292405877702
121.27634258681883, 155.99167005613003
123.6215755540951, 155.92915998018134
125.96680852137135, 154.5539383093119
128.31204148864762, 153.42875694223676
130.6572744559239, 152.49110580300749
133.00250742320014, 150.240743068857
135.34774039047642, 147.99038033470697
137.69297335775266, 145.36495714486477
140.03820632502894, 141.9894130436394
142.3834392923052, 138.80139917026008
144.72867225958146, 134.61322408170258
147.07390522685773, 129.11233739822433
149.41913819413398, 123.67396079069431
150.80495767479724, 120.20054773719517
