1.4562582587043025, 36.34738469047488
4.867506211106139, 44.140307492069496
8.065551166482862, 51.16921825429176
11.4767991188847, 57.81612299682797
14.674844074261422, 64.61583014723897
18.08609202666326, 71.2627348897754
21.497339979065096, 77.45123240868838
24.69538493444182, 84.02173594728765
28.213234385356202, 90.84054339868271
31.517880839245493, 96.16952737330234
34.82252729313477, 102.63306922638958
38.340376744049166, 107.62970796388231
41.53842169942588, 113.1305946473608
45.05627115034028, 118.03555194012915
48.467519102742116, 123.53643862360764
51.77216555663139, 127.49402098755445
55.29001500754579, 131.99405189945537
58.70126295994763, 135.91343366143406
62.112510912349464, 139.55777108923826
65.63036036326386, 142.23945334743394
69.0416083156657, 146.05951354429408
72.5594577665801, 148.3591897828037
76.07730721749449, 149.11556170178187
79.48855516989633, 151.86600504352123
83.11300611932327, 151.86600504352123
86.52425407172511, 153.24122671439068
90.04210352263951, 153.24122671439068
93.55995297355389, 151.86600504352123
97.0778024244683, 151.86600504352123
100.70225337389525, 146.1072642967547
103.90029832927198, 144.98989668917307
107.3115462816738, 141.9644090132599
110.82939573258821, 137.12057268364174
114.24064368499003, 133.2241112828442
117.65189163739188, 127.54958549950857
120.95653809128117, 121.95493370210738
124.367786043683, 115.83519726673762
127.67243249757229, 108.85212722687766
130.97707895146155, 101.3953697226068
134.17512390683828, 93.41908403156322
137.47977036072757, 85.09135280240821
140.67781531610427, 75.99960953388154
143.875860271481, 66.8314650614177
146.96730372834517, 57.52579842186674
150.05874718520934, 47.57836166924335
